id,loc,inst,outcome,abs,title,url,year,appr,delv,dur,oucome2,outcome3,trial,size,cluster,effect,analysis,long,genr,qual,theor,refle,search
3030812,USA/Canada,Primary/Elementary,Physical Health and Wellbeing,"To evaluate methods of preventing young children from experimenting with tobacco and to determine cost effectiveness, students (n = 1005) in 31 primary schools, from randomly selected higher grade-levels were recruited into a partially randomized, single blinded controlled trial in which seven groups of schools were randomly assigned to a combination of teaching, leaflet, and drama, in order to modify students' knowledge, attitudes, beliefs and behaviour (KAB). The eighth group (n = 346) with ten schools, distantly separated from the former, was assigned to be the control, but was dropped from comparison analysis for lack of randomness at baseline. The mean, standard deviation and median age of the intervention groups was 9.94 years (0.81), 10.0 years, (n = 669) at baseline; and 10.62 years (0.66), 11.0 years, (n = 397), at 12 months follow-up. In all, 6.6% had ever used tobacco at least once at a median age of seven years. Teaching health education at school when combined with other methods was significantly better at improving KAB. In 2003, after a year post-intervention, the occurrence of experimentation smoking in the last 30 days, dropped from 9.2% to 1.2% (p = 0.00), equivalent to 87% (95% CI 78, 93) reduction in the group exposed to health education compared to none in the leaflet-only group and Numbers Needed to Treat (NNT) = 12.5. Due to its cost-effectiveness (comparable to child immunizations) at BDS dollars 1.89 to 2.89 or US dollars 1 to 1.5 per child contacted and BDS dollars 100 to 140 (US dollars 50 to 70) capital investment in other resources per school, the experience could be utilized routinely in elementary schools.",Field trial to test and evaluate primary tobacco prevention methods in clusters of elementary schools in Barbados,https://www.google.com/search?q=Field+trial+to+test+and+evaluate+primary+tobacco+prevention+methods+in+clusters+of+elementary+schools+in+Barbados,2005,Universal,Regular Teachers/Lecturers,Full Academic Year or Longer,None,None,Clustered,1005,31,Yes,Some Sub-Groups Reported,At Least Some Follow-Up,Yes,No,"Yes, Theoretical Perspectives",Yes,USA/Canada Primary/Elementary Physical Health and Wellbeing
3030871,Rest of Europe,Middle/High School,Other School Subjects,"We experimentally study the effect of financial education on investment attitudes in a large sample of high school students in Italy. Students in the treated classes were taught a course in finance and interviewed before and after the study, while controls were only interviewed. Our principal result is that the difference-in-difference estimates of the effect of the course are not statistically significant. However, the course in finance reduces the virtual demand for cash and increases the level of financial literacy and the propensity to read (and the capacity to understand) economic articles in both treated and control classes compared with pre-treatment baseline levels. A breakdown of the cognitive process, which is statistically significant for the classes treated, suggests that error and ignorance reduction is sizable and that the progress in financial literacy is stronger in subgroups which exhibit lower ex ante knowledge levels. Reprinted by permission of Routledge, Taylor and Francis Ltd.",Financial education and investment attitudes in high schools: evidence from a randomized experiment,https://www.google.com/search?q=Financial+education+and+investment+attitudes+in+high+schools:+evidence+from+a+randomized+experiment,2011,Universal,Regular Teachers/Lecturers,Between Half and Full Term,None,None,Clustered,944,36,Yes,Some Sub-Groups Reported,Immediate Post-Test Only,No,No,"Yes, Theoretical Perspectives",Yes,Rest of Europe Middle/High School Other School Subjects
3031598,Asia,College/University,Professional Training,"Purpose: To study the performance of final year medical students, at the end of module assessments, following exposure to a web-based tutorial programme designed to facilitate critical thinking and logical reasoning. Method: Multimedia enhanced web-based tutorials based on patient oriented problems, designed to develop higher cognitive skills in students, were used as a supplement to an existing curricular programme for final year medical students attending an orthopaedic surgery rotation. We tested this intervention in a group of 163 final year medical students. Clusters of 15 students were randomly assigned either to an intervention or a control group. Students were examined for their clinical examination skills, critical thinking abilities, and specific factual knowledge based on curricular requirements. Results: Mean scores between control and intervention group were analyzed, and the intervention group outperformed the control group (Statistically Significant). Conclusion: Interactive web-based tutorial programmes can be successfully designed to develop higher cognitive skills in medical students. This results in more sound clinical decision making skills than simple noninteractive, content-rich web resources.",Fostering Critical Thinking Skills through a Web-Based Tutorial Programme for Final Year Medical Students--A Randomized Controlled Study,https://www.google.com/search?q=Fostering+Critical+Thinking+Skills+through+a+Web-Based+Tutorial+Programme+for+Final+Year+Medical+Students--A+Randomized+Controlled+Study,2003,Universal,External Educators,Full Academic Year or Longer,none,none,Clustered,163,11,Yes,Whole Sample Only,Immediate Post-Test Only,Yes,"Yes, Fairly Well","Yes, Descriptive Theory of Change",Yes,Asia College/University Professional Training
3031489,UK/Ireland,Primary/Elementary,Physical Health and Wellbeing,"OBJECTIVE: The present study evaluated the impact of a national school programme of universal free healthy breakfast provision in Wales, UK. DESIGN: A cluster randomised controlled trial with repeated cross-sectional design and a 12-month follow-up. Primary outcomes were breakfast skipping, breakfast diet and episodic memory. Secondary outcomes were frequency of eating breakfast at home and at school, breakfast attitudes, rest-of-day diet and class behaviour. SETTING: Primary schools in nine local education authority areas. SUBJECTS: A total of 4350 students (aged 9-11 years) at baseline and 4472 at follow-up in 111 schools. RESULTS: Students in intervention schools reported significantly higher numbers of healthy food items consumed at breakfast and more positive attitudes towards breakfast eating at 12 months. Parents in intervention schools reported significantly higher rates of consumption of breakfast at school and correspondingly lower rates of breakfast consumption at home. No other significant differences were found. CONCLUSIONS: The intervention did not reduce breakfast skipping; rather, pupils substituted breakfast at home for breakfast at school. However, there were improvements in children's nutritional intake at breakfast time, if not the rest of the day, and more positive attitudes to breakfast, which may have implications for life-course dietary behaviours. There was no impact on episodic memory or classroom behaviour, which may require targeting breakfast skippers.","Free healthy breakfasts in primary schools: a cluster randomised controlled trial of a policy intervention in Wales, UK","https://www.google.com/search?q=Free+healthy+breakfasts+in+primary+schools:+a+cluster+randomised+controlled+trial+of+a+policy+intervention+in+Wales,+UK",2010,Universal,Wider Policy Initiatives,Full Academic Year or Longer,Physical Health and Wellbeing,None,Clustered,4350,111,Yes,Whole Sample Only,At Least Some Follow-Up,Yes,No,No,No,UK/Ireland Primary/Elementary Physical Health and Wellbeing
3031182,Rest of Europe,Special School,Study-Related Skills,"Background: When compared with more traditional instructional methods, Game-based e-learning (GbEl) promises a higher motivation of learners by presenting contents in an interactive, rule-based and competitive way. Most recent systematic reviews and meta-analysis of studies on Game-based learning and GbEl in the medical professions have shown limited effects of these instructional methods. Objectives: To compare the effectiveness on the learning outcome of a Game-based e-learning (GbEl) instruction with a conventional script-based instruction in the teaching of phase contrast microscopy urinalysis under routine training conditions of undergraduate medical students. Methods: A randomized controlled trial was conducted with 145 medical students in their third year of training in the Department of Urology at the University Medical Center Freiburg Germany. 82 subjects where allocated for training with an educational adventure-game (GbEl group) and 69 subjects for conventional training with a written scriptbased approach (script group). Learning outcome was measured with a 34 item single choice test. Students' attitudes were collected by a questionnaire regarding fun with the training, motivation to continue the training and selfassessment of acquired knowledge. Results: The students in the GbEl group achieved significantly better results in the cognitive knowledge test than the students in the script group: the mean score was 28.6 for the GbEl group and 26.0 for the script group of a total of 34.0 points with a Cohen's d effect size of 0.71 (ITT analysis). Attitudes towards the recent learning experience were significantly more positive with GbEl. Students reported to have more fun while learning with the game when compared to the script-based approach. Conclusions: Game-based e-learning is more effective than a script-based approach for the training of urinalysis in regard to cognitive learning outcome and has a high positive motivational impact on learning. Game-based e-learning can be used as an effective teaching method for self-instruction. 2013 Boeker et al.",Game-based e-learning is more effective than a conventional instructional method: A randomized controlled trial with third-year medical students,https://www.google.com/search?q=Game-based+e-learning+is+more+effective+than+a+conventional+instructional+method:+A+randomized+controlled+trial+with+third-year+medical+students,2013,Universal,Regular Teachers/Lecturers,Up to Half a Term,Other School Subjects,None,Single,145,NA,Yes,Whole Sample Only,Immediate Post-Test Only,Yes,No,No,No,Rest of Europe Special School Study-Related Skills
3031606,Rest of Europe,Middle/High School,Other School Subjects,"Background: Knowledge of first aid (FA), which constitutes lifesaving treatments for injuries or illnesses, is important for every individual. In this study, we have set up a group-randomized controlled trial to assess the effectiveness of a board game for learning FA. Methods: Four class groups (120 students) were randomly assigned to 2 conditions, a board game or a traditional lecture method (control condition). The effect of the learning environment on students&apos; achievement was examined through a paper-and-pencil test of FA knowledge. Two months after the intervention, the participants took a retention test and completed a questionnaire assessing enjoyment, interest, and motivation. Results: An analysis of pre- and post-test knowledge scores showed that both conditions produced significant increases in knowledge. The lecture was significantly more effective in increasing knowledge, as compared to the board game. Participants indicated that they liked the game condition more than their fellow participants in the traditional lecture condition. Conclusion: These results suggest that traditional lectures are more effective in increasing student knowledge, whereas educational games are more effective for student enjoyment. From this case study we recommend alteration or a combination of these teaching methods to make learning both effective and enjoyable. (Contains 1 table and 2 figures.)",Game-Based Learning as a Vehicle to Teach First Aid Content: A Randomized Experiment,https://www.google.com/search?q=Game-Based+Learning+as+a+Vehicle+to+Teach+First+Aid+Content:+A+Randomized+Experiment,2013,Universal,Regular Teachers/Lecturers,Between Half and Full Term,none,none,Single,120,NA,Yes,Some Sub-Groups Reported,At Least Some Follow-Up,Yes,"Yes, Fairly Well","Yes, Descriptive Theory of Change",Yes,Rest of Europe Middle/High School Other School Subjects
3031547,Central/South America,Primary/Elementary,Physical Health and Wellbeing,"Objective: To evaluate the impact of a school-based obesity prevention program that seeks to change food intake among students at schools in Rosario, Argentina. Methods: This was a prospective study involving 405 children 9-11 years of age at six schools in the poor areas of Rosario, Argentina, in May-October 2008. After matching for socioeconomic status, schools were selected by simple randomization; participants were assessed at baseline (T1) and again 6 months later, after completion of the intervention (T2). The program focused on increasing the children's knowledge of healthy nutrition and exercise through four workshops; educating the parents/caregivers; and offering healthy options at the school snack bar. The main outcome measures were the children's intake of healthy and unhealthy foods (assessed with a weekly food frequency questionnaire) and their body mass index (BMI). Results: Of the 387 children assessed at T1, 369 were reassessed at T2 (205 intervention; 164 control). Girls at the schools where the intervention occurred increased their intake of three of the five healthy food items promoted by the program (fruits, vegetables, low-sugar cereals). Statistical significance was reached for skim milk (P = 0.03) and for pure orange juice (P = 0.05). Boys of both the intervention and control groups failed to improve their intake of healthy foods, but those of the intervention arm significantly reduced their intake of hamburgers and hot dogs (P = 0.001). Conclusions: Girls were more amenable to improving their dietary intake. Overall, the program was more likely to increase consumption of healthy food than to decrease intake of unhealthy foods. Gender differences should be taken into account when designing preventive interventions.",Gender differences and a school-based obesity prevention program in Argentina: A randomized trial,https://www.google.com/search?q=Gender+differences+and+a+school-based+obesity+prevention+program+in+Argentina:+A+randomized+trial,2013,Universal,Mixture,Up to Half a Term,None,None,Single,387,NA,Yes,Some Sub-Groups Reported,Immediate Post-Test Only,No,No,"Yes, Descriptive Theory of Change",Yes,Central/South America Primary/Elementary Physical Health and Wellbeing
8154394,Rest of Europe,Primary/Elementary,Range of Academic Outcomes,"Background. As revealed by national surveys and comparisons with other countries, Italian students may have difficulties in learning mathematical content, and geometry in particular. Aim. This research aimed at ascertaining if, with respect to traditional methods, the structural characteristics of simulation games designed on the basis of specific theoretical and methodological choices can: (a) facilitate comprehension and improve the retention of geometric concepts ; (b) increase pupils' motivation to learn geometry; (c) affect perceived social and scholastic self-efficacy . Method. This mixed method research included an experimental and a control group and a qualitative analysis of an open-ended examination. Results. Our research with Y4 primary pupils (n=104) indicates that students who learned geometrical concepts via the simulation game had a higher level of both content retention and level of abstraction compared with those in the control group. Conclusions. The results of this study highlight the didactic effectiveness of simulation games with reference to the cognitive aspects of the learning process and indicate the need to develop design models for geometry-based simulations.",Geometry Classrooms With Simulation/Games. Research Results and Future Developments,https://www.google.com/search?q=Geometry+Classrooms+With+Simulation/Games.+Research+Results+and+Future+Developments,2016,Universal,Regular Teachers/Lecturers,Single Session,None,None,Clustered,179,6- 7 in each group,Yes,Whole Sample Only,At Least Some Follow-Up,No,"Yes, Fairly Well","Yes, Theoretical Perspectives",Yes,Rest of Europe Primary/Elementary Range of Academic Outcomes
3031700,USA/Canada,Middle/High School,Behaviour and Social Wellbeing,"We tested the effects of a school-based, multisystemic intervention to reduce relational aggression among adolescent girls, Growing Interpersonal Relationships through Learning and Systemic Supports (GIRLSS). GIRLSS is a 10-week, group counseling, caregiver training, and caregiver phone consultation intervention for relationally aggressive middle school girls. The study addresses the pressing need for empirical examination of ecologically valid, secondary intervention practices in this area. Thirty female youth in grades 6ï¿½8 (ages 12ï¿½15 years) and their parents were randomly assigned to either the intervention group (N = 22) or a wait list control group (N = 12). Changes in self, teacher and school counselor reported relationally aggressive behavior from pretest to posttest was compared across groups for statistical and clinically significant change. Intervention participants demonstrated significantly more change in the desired direction than control participants according to school counselors and an averaged score of school counselor and teacher-reported relational aggression. We discuss the clinical significance findings and implications of perceptual data from social validity surveys of each intervention component. Limitations are also discussed and the need for future research to further examine empirically and ecologically valid interventions for relational aggression in schools, community, and family contexts is highlighted. (PsycINFO Database Record (c) 2014 APA, all rights reserved)(journal abstract)","Girlss: A randomized, pilot study of a multisystemic, school-based intervention to reduce relational aggression","https://www.google.com/search?q=Girlss:+A+randomized,+pilot+study+of+a+multisystemic,+school-based+intervention+to+reduce+relational+aggression",2015,Targeted,Other School/College Employees,More than One Term,None,None,Single,30,NA,Yes,Some Sub-Groups Reported,Immediate Post-Test Only,Yes,"Yes, Fairly Well","Yes, Descriptive Theory of Change",Yes,USA/Canada Middle/High School Behaviour and Social Wellbeing
3031032,NA,NA,NA,"The objective of the present thesis was to carry out a controlled evaluation of the impact of a new goal-setting intervention on clients' participation in and benefits from the process of career counselling. Goal setting is a technique originally developed by researchers in industrial and organizational psychology to help managers motivate employees to set difficult but reachable goals and thereby improve their work-related performance. The present thesis marked one of the first times that goal-setting had been adapted to and rigorously evaluated within career counselling. The thesis involved random assignment of subjects to either a control (n = 31) or an experimental (n = 32) group. The control group received the standard, group-oriented, career-counselling program that is offered at the University of Ottawa Career and Counselling Services (UOCCS), where the study was conducted. The experimental group, received in addition to the standard UOCCS career counselling program, a new collaborative (counsellor-client) goal-setting intervention that included feedback to subjects on progress towards the attainment of their goals. The intervention aimed at increasing the amount of time spent by clients on self-chosen career-counselling activities and, thereby, the overall benefits derived from the career-counselling process. It was anticipated that goal-setting would help counsellors to motivate clients to set specific, challenging, but attainable career-counselling goals and to pursue and implement these goals. The basic hypothesis was that subjects in the experimental (goal-setting) group, compared with those in the control group, would participate to a greater extent in and obtain greater benefits from the career-counselling process. Participation was operationalized as an equally weighed combination of the total amount of time spent on career-counselling activities and the total number of activities engaged in. The following variables were used as career-counselling outcomes: satisfaction with services, number of problem issues interfering with career decision-making, career decidedness, degree of comfort with level of career decidedness, self-clarity about interests and abilities, knowledge of pertinent occupations and training, decisiveness, career-choice importance, and objectives in coming for career counselling (i.e., gaining reassurance on the appropriateness of career options, expanding or narrowing career options, exploring 'backup' career options, deciding on an academic major, and gaining an understanding of occupational interests and abilities). The results of t-tests and a series of split-plot ANOVAS revealed that there was no significant effect (at the p < .05) of treatment on participation in career counselling or on any of the 15 career-counselling outcomes. It therefore seems appropriate to regard the two interventions (i.e., goal-setting plus group career counselling, versus group career counselling alone), as about equally (rather than differentially) effective in motivating students to participate in, and thereby benefit from, the career-counselling process. Although there was no main effect for treatment, a series of hierarchial regressions revealed significant interactions between treatment and level of conscientiousness. The goal-setting intervention produced greater benefits than the control condition (i.e., greater participation in career counselling), but only for subjects low in conscientiousness. The failure to find differential benefits should not lead one to conclude that the programs were not effective (even though the absence of a no-intervention control group does not allow us to say just how effective they were, compared with no career counselling program at all). (PsycINFO Database Record (c) 2012 APA, all rights reserved)",Goal-setting to improve participation and outcomes among university career-counselling clients: A randomized evaluation,https://www.google.com/search?q=Goal-setting+to+improve+participation+and+outcomes+among+university+career-counselling+clients:+A+randomized+evaluation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
3030677,UK/Ireland,College/University,Professional Training,"The aim of this study was to detect a difference in knowledge gain between students receiving structured versus student-directed learning for the two-week Child Health outpatient module. A total of 138 phase 3 (year 4) medical students in 10 two-week paediatric outpatient blocks at the Department of Child Health, University of Dundee, Scotland, were randomized to student-directed or structured learning between January and December 2002. Pre- and post-course tests were administered at the start and the end of the attachment; 129 students sat both tests. Results are presented as mean scores with standard deviations or 95% confidence intervals (CI) in parentheses. The primary outcome measure was gain in knowledge of the Child Health core curriculum that is covered in the outpatient setting. Although pre-course scores were similar (student-directed 25.3 (7.3); structured 24.8 (7.5)) the structured approach resulted in higher post-course scores in comparison with the student-directed approach (student-directed 41.8 (9.4); structured 53.8 (8.8); p < 0.01). Knowledge gain showed significant differences between the two learning approaches (student-directed 16.5 (3.7); structured 29.1 (3.8), difference = 12.6 (95% CI 11.3 to 13.9)). Low pre-course scores or gender did not affect knowledge gain. In the Child Health outpatient setting, the 'traditional' structured approach led to significantly greater knowledge gain in comparison with the 'novel' student-directed approach. The findings emphasize the importance of careful evaluation of novel medical education strategies before their implementation in medical schools, and the need for further research to define the effective methods for delivering medical education in Child Health.",Greater knowledge gain with structured than student-directed learning in Child Health: cluster randomized trial,https://www.google.com/search?q=Greater+knowledge+gain+with+structured+than+student-directed+learning+in+Child+Health:+cluster+randomized+trial,2006,Universal,Regular Teachers/Lecturers,More than One Term,None,None,Clustered,138,10,yes,Whole Sample Only,Immediate Post-Test Only,Yes,No,"Yes, Descriptive Theory of Change",Yes,UK/Ireland College/University Professional Training
3031154,USA/Canada,Middle/High School,Physical Health and Wellbeing,"BACKGROUND: The Hutchinson Study of High School Smoking randomized trial was designed to rigorously evaluate a proactive, personalized telephone counseling intervention for adolescent smoking cessation. METHODS: Fifty randomly selected Washington State high schools were randomized to the experimental or control condition. High school junior smokers were proactively identified (N = 2151). Trained counselors delivered the motivational interviewing plus cognitive behavioral skills training telephone intervention to smokers in experimental schools during their senior year of high school. Participants were followed up, with 88.8% participation, to outcome ascertainment more than 1 year after random assignment. The main outcome was 6-months prolonged abstinence from smoking. All statistical tests were two-sided. RESULTS: The intervention increased the percentage who achieved 6-month prolonged smoking abstinence among all smokers (21.8% in the experimental condition vs 17.7% in the control condition, difference = 4.0%, 95% confidence interval [CI] = -0.2 to 8.1, P = .06) and in particular among daily smokers (10.1% vs 5.9%, difference = 4.1%, 95% CI = 0.8 to 7.1, P = .02). There was also generally strong evidence of intervention impact for 3-month, 1-month, and 7-day abstinence and duration since last cigarette (P = .09, .015, .01, and .03, respectively). The intervention effect was strongest among male daily smokers and among female less-than-daily smokers. CONCLUSIONS: Proactive identification and recruitment of adolescents via public high schools can produce a high level of intervention reach; a personalized motivational interviewing plus cognitive behavioral skills training counseling intervention delivered by counselor-initiated telephone calls is effective in increasing teen smoking cessation; and both daily and less-than-daily teen smokers participate in and benefit from telephone-based smoking cessation intervention.","Group-randomized trial of a proactive, personalized telephone counseling intervention for adolescent smoking cessation","https://www.google.com/search?q=Group-randomized+trial+of+a+proactive,+personalized+telephone+counseling+intervention+for+adolescent+smoking+cessation",2009,Targeted,External Educators,Full Academic Year or Longer,None,None,Clustered,2151,50,Yes,Some Sub-Groups Reported,At Least Some Follow-Up,Yes,No,"Yes, Theoretical Perspectives",Yes,USA/Canada Middle/High School Physical Health and Wellbeing
3031249,NA,NA,NA,"In 1987 a small health education research team in Montpellier became interested in AIDS prevention among high school students (15-19 years old). Studies at that time indicated that the majority of the youth were relatively well informed about AIDS, for example 99% of those questioned knew that the disease was transmitted by sexual intercourse or by the exchange of contaminated needles. Further studies indicated, however, that the young people did not feel that the subject concerned them personally--it was considered a problem like many others. The team decided therefore to design a programme which would involve the young people, and thus motivate them not only to question, but to look for answers and implicate themselves in the search for information. The programme design consisted in creating video workshops in selected high schools. Adults with different backgrounds were trained in video production and communication skills in order to develop sufficient staff for workshop supervision. A network of available specialists was recruited for consulting purposes and a specialized library which included audiovisual materials was created so that the young people would have sufficient resources available for their research. In order to incite the students to contemplate the subject of AIDS and all that it involves, a contest was held. The theme was simply, 'AIDS' and the duration was the length of the 1988-89 school year. Eight workshops were created in eight different schools. The teams were created quite spontaneously and the dynamic of interrogation anticipated was realized. With the help of trained adult supervisors, each team started their project by designing a five minute video.(ABSTRACT TRUNCATED AT 250 WORDS)",Health education and AIDS. A randomized controlled trial,https://www.google.com/search?q=Health+education+and+AIDS.+A+randomized+controlled+trial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
8154265,Rest of Europe,Primary/Elementary,Behaviour and Social Wellbeing,"Objective: The objective of this study was to investigate the relationship between classroom psychological
climate and the physical and sedentary behaviour of primary school students after the implementation of an
innovative education programme regarding nutrition and physical activity.
Design: Randomised controlled trial.
Setting: Study participants were 729 students, aged 8–10 years, in the third and fourth grade of 30 public
primary schools in the Athens Metropolitan Area.
Methods: Students were randomly assigned to three study groups: an Intensive Intervention Group (IIG)
that underwent an intensive nutrition and physical activity education programme delivered by specialised
personnel and teachers, an Intervention Group (IG) that underwent a less intensive programme delivered
by their regular teacher and a Control Group (CG) that received no instruction. Classroom Psychological
Climate (CPC) was measured in all groups, and the data regarding physical activity and sedentary lifestyle
habits, such as the time spent viewing TV or video games (screen time), were recorded.
Results: Friction declined and satisfaction increased significantly after the intervention in the IG compared
with the CG. There was no significant difference in physical activity and screen time between the groups.
Daily screen time was positively associated with increased friction, which is a measure of conflicts between
students in the school environment.
Conclusion: A school nutrition and physical activity education programme was shown to decrease friction by
decreasing daily screen time and increasing outdoor activities. These findings also suggest that teachers alone may
be more effective in delivering optional health education programmes than specialised personnel and instructors.","Health education: Effects on
classroom climate and
physical activity","https://www.google.com/search?q=Health+education:+Effects+on
classroom+climate+and
physical+activity",2016,Universal,Mixture,More than One Term,Physical Health and Wellbeing,Other School Subjects,Clustered,729,3,Yes,Whole Sample Only,Immediate Post-Test Only,Yes,No,No,No,Rest of Europe Primary/Elementary Behaviour and Social Wellbeing
3031678,USA/Canada,Middle/High School,Physical Health and Wellbeing,"The Healthy Youth Places (HYP) intervention targeted increased fruit and vegetable consumption (FV) and physical activity (PA) through building the environmental change skills and efficacy of adults and youth. HYP included group training for adult school site leaders, environmental change skill curriculum, and youth-led FV and PA environment change teams. Sixteen schools were randomized to either implement the HYP program or not. Participants (N = 1,582) were assessed on FV and PA and hypothesized HYP program mediators (e.g., proxy efficacy) at the end of sixth grade (baseline), seventh grade (Postintervention Year 1), and eighth grade (Postintervention Year 2). After intervention, HYP schools did not change in FV but did significantly change in PA compared to control schools. Proxy efficacy to influence school PA environments mediated the program effects. Building the skills and efficacy of adults and youth to lead school environmental change may be an effective method to promote youth PA. (Contains 3 figures and 1 table.)",Healthy Youth Places: A Randomized Controlled Trial to Determine the Effectiveness of Facilitating Adult and Youth Leaders to Promote Physical Activity and Fruit and Vegetable Consumption in Middle Schools,https://www.google.com/search?q=Healthy+Youth+Places:+A+Randomized+Controlled+Trial+to+Determine+the+Effectiveness+of+Facilitating+Adult+and+Youth+Leaders+to+Promote+Physical+Activity+and+Fruit+and+Vegetable+Consumption+in+Middle+Schools,2009,Universal,Mixture,Between Half and Full Term,Physical Health and Wellbeing,None,Clustered,1582,16,Yes,Some Sub-Groups Reported,Immediate Post-Test Only,Yes,No,"Yes, Theoretical Perspectives",Yes,USA/Canada Middle/High School Physical Health and Wellbeing
3030766,USA/Canada,Middle/High School,Physical Health and Wellbeing,"OBJECTIVES: (1) To conduct a contemporary analysis of historical data on short-term efficacy of a 3-year hearing conservation program conducted from 1992 to 1996 in Wisconsin, USA, with 753 high school students actively involved in farm work; (2) to establish procedures for assessment of hearing loss for use in a recently funded follow-up of this same hearing conservation program cohort. METHODS: We analyzed a pragmatic cluster-randomized controlled trial, with schools as the unit of randomization. Thirty-four rural schools were recruited and randomized to intervention or control. The intervention included classroom instruction, distribution of hearing protection devices, direct mailings, noise level assessments, and yearly audiometric testing. The control group received the audiometric testing. RESULTS: Students exposed to the hearing conservation program reported more frequent use of hearing protection devices, but there was no evidence of reduced levels of noise-induced hearing loss (NIHL). CONCLUSION: Our analysis suggests that, since NIHL is cumulative, a 3-year study was likely not long enough to evaluate the efficacy of this intervention. While improvements in reported use of hearing protection devices were noted, the lasting impact of these behaviors is unknown and the finding merits corroboration by longer term objective hearing tests. A follow-up study of the cohort has recently been started.",Hearing conservation program for agricultural students: short-term outcomes from a cluster-randomized trial with planned long-term follow-up,https://www.google.com/search?q=Hearing+conservation+program+for+agricultural+students:+short-term+outcomes+from+a+cluster-randomized+trial+with+planned+long-term+follow-up,2009,Targeted,Regular Teachers/Lecturers,Full Academic Year or Longer,None,None,Clustered,753,34,Yes,Whole Sample Only,Immediate Post-Test Only,Yes,No,No,No,USA/Canada Middle/High School Physical Health and Wellbeing
3031820,Asia,Middle/High School,Behaviour and Social Wellbeing,"This study evaluates a school-based primary prevention intervention designed to promote adolescentsï¿½ coping in the immediate aftermath of war exposure in Operation Cast Lead. Participants were 179 adolescents from two demographically similar schools in Ashkelon in south Israel. The intervention incorporated two previously proven resilience factorsï¿½ mobilization of support and self-efficacy. In a repeated measures design, the study assessed pre- to post-test changes in intervention (n = 94) and control (n = 85) conditions among adolescents exposed to high or low political life events (PLE). Findings showed significant pre-test differences in self-efficacy and psychological symptoms between participants with low and high PLE. For both PLE groups, the intervention strengthened support mobilization and self-efficacy and reduced psychological distress and emotional symptoms. Findings reinforce the importance of offering appropriate evidence-based interventions for school staff to restore security and wellbeing to adolescents in a crisis context immediately following war. Despite the apparent return to a school routine after war, school staff should be aware of the risk to youth for development of psychological symptoms and disorders, and the need for preventative intervention. (PsycINFO Database Record (c) 2014 APA, all rights reserved)(journal abstract)",Helping youth immediately following war exposure: A randomized controlled trial of a school-based intervention program,https://www.google.com/search?q=Helping+youth+immediately+following+war+exposure:+A+randomized+controlled+trial+of+a+school-based+intervention+program,2013,Universal,Regular Teachers/Lecturers,Up to Half a Term,None,None,Single,179,NA,Yes,Whole Sample Only,Immediate Post-Test Only,Yes,No,"Yes, Descriptive Theory of Change",Yes,Asia Middle/High School Behaviour and Social Wellbeing
5132614,USA/Canada,Middle/High School,Literacy/English,"A 2-year, randomized control trial with 9th to 10th grade students with significant reading problems was provided for 50 minutes a day in small groups. Comparison students were provided an elective class and treatment students the reading intervention. Students were identified as demonstrating reading difficulties through failure on their state accountability test and were randomly assigned to one of three treatment conditions and a business as usual (BAU) condition: reading without dropout prevention, reading with dropout prevention, dropout prevention without reading, or a BAU condition. Findings from the 2-year reading intervention (reading with and without dropout prevention combined and BAU) are reported in this article. Students in reading treatment compared to students in BAU demonstrated significant gains on reading comprehension (effect size = 0.43), and improved reading was associated with better grades in social studies. Findings from this study provide a rationale for further implementation and investigation of intensive intervention for high school students with reading difficulties.",High School Students with Reading Comprehension Difficulties: Results of a Randomized Control Trial of a Two-Year Reading Intervention,https://www.google.com/search?q=High+School+Students+with+Reading+Comprehension+Difficulties:+Results+of+a+Randomized+Control+Trial+of+a+Two-Year+Reading+Intervention,2015,Targeted,Regular Teachers/Lecturers,Full Academic Year or Longer,None,None,Clustered,375,6,Yes,Whole Sample Only,Immediate Post-Test Only,Yes,No,No,No,USA/Canada Middle/High School Literacy/English
